HDAC6 inhibitors increase efficacy of immunotherapy in triple-negative breast cancer	hdac6 inhibitors increase the efficacy of immunotherapy in triple-negative breast cancer patients	0
COVID-19 patients learn to walk again at Barcelona hospital	COVID-19 patients learn to walk again at Barcelona hospital	0
COVID-19 patient walks better with help from Barcelona hospital	COVID-19 patient walks better with help from Barcelona hospital	0
COVID-19 patients learn to walk again at Barcelona hospital	COVID-19 patients learn to walk again at Barcelona hospital	0
COVID-19 patients learn to walk again at Barcelona hospital	COVID-19 patients learn to walk again at Barcelona hospital	0
For 10 years, a chemical was in their drinking water.	for 10 years there was a chemical in the water	0
For 10 years, a chemical not EPA approved was in their drinking water	for 10 years a chemical that was not epa approved was found in their drinking water	0
For 10 years, a chemical not EPA approved was in their drinking water	for 10 years there was a chemical in their water that was not approved by the epa	0
For 10 years, a chemical not EPA approved was in their drinking water	Deadly seal virus could be spreading faster from melting Arctic ice	0
Experts are researching the evidence that yoga is good for the brain.	experts are currently researching the evidence that yoga is good for the brain	0
Experts review evidence yoga is good for the brain	experts review evidence that yoga is good for the brain	0
Experts review evidence yoga is good for the brain	experts review evidence yoga is good for the brain	0
Experts review evidence yoga is good for the brain	experts review evidence yoga has a positive effect on the brain	0
U.K. railway worker dies of coronavirus after man spits on her.	a railway worker in britain dies of the virus after a man spits on her	0
U.K. railway worker dies of coronavirus after man intentionally spits on her	U.K. railway worker dies of coronavirus after man intentionally spits on her	0
U.K. railway worker dies of coronavirus after man intentionally spits on her	a railway worker in the uk dies of coronavirus after a man intentionally spits on her	0
U.K. railway worker dies of coronavirus after man intentionally spits on her	the uk train worker dies of coronavirus after man intentionally spits on her	0
Medicaid expansion tied to fewer heart disease deaths	medicaid expansion was linked to fewer heart disease deaths	0
Medicaid expansion may be linked to reduction in heart disease deaths	medicaid expansion may be linked to a reduction in heart disease deaths	0
Medicaid expansion tied to fewer heart disease deaths	medicaid expansion is linked to fewer heart disease deaths	0
Medicaid expansion tied to fewer heart disease deaths	Russian Railways expects coronavirus cases to mildly impact freight traffic to Europe	0
Newly developed cell models may open up new avenues for ocular drug discovery.	newly developed cell models could open up new avenues for ocular drug discovery	0
Newly developed cell models can open up new avenues for ocular drug discovery	newly developed cell models can open up new avenues for ocular drug discovery	0
Newly developed cell models can open up new avenues for ocular drug discovery	newly developed cell models can open up new avenues for eye drug discovery	0
Newly developed cell models can open up new avenues for ocular drug discovery	newly developed cell models can open new avenues for ocular drug discovery	0
Rhythmic movement may be coordinated without neuronal interactions between body parts.	Rhythmic movement may be coordinated without neuronal interactions between body parts.	0
Rhythmic movement can be coordinated without neuronal interactions between body parts	Croatia extends lockdown until May 4, begins to consider easing	0
Rhythmic movement can be coordinated without neuronal interactions between body parts	Medicaid expansion may be linked to reduction in heart disease deaths	0
Rhythmic movement can be coordinated without neuronal interactions between body parts	Protective of religious beards, Israel to produce fitted face masks	0
An injection could someday keep peanut allergies at bay for up to six weeks	Russian Railways expects coronavirus outbreak to impact freight traffic to Europe	0
An injection might someday keep peanut allergies at bay for up to six weeks	an injection might keep peanut allergies at bay for at least six weeks	0
An injection could someday keep peanut allergies at bay for up to six weeks	an injection could have saved peanut allergies for up to six weeks	0
An injection could someday keep peanut allergies at bay for up to six weeks	an injection could help a peanut allergy sufferer avoid them for a few weeks	0
Most popular first-line treatment for hypertension may be less effective than alternative drugs	most common first-line treatment for hypertension may be less effective than alternative drugs such as lsd or statins	0
The most popular first-line treatment for hypertension might not be as effective as alternative drugs	the most common first-line treatment for hypertension may not be as effective as alternative drugs	0
Most popular first-line treatment for hypertension may be less effective than alternative drugs	most commonly used first-line treatment for hypertension may be less effective than alternative drugs	0
Most popular first-line treatment for hypertension may be less effective than alternative drugs	most common first-line treatment for hypertension may be less effective than alternative drugs	0
Despite their safety, birth control pills are associated with several side effects	despite their safety birth control pills are associated with several side effects	0
Birth control pills are safe most of the time, although there are some side effects	birth control pills are safe most of the time although they have some side effects	0
Despite their safety, birth control pills are associated with several side effects	Austrian lower house backs bill banning all uses of weedkiller glyphosate	0
Despite their safety, birth control pills are associated with several side effects	despite their safety the birth control pill has several side effects	0
People who smoke high levels of marijuana will suffer from anxiety and related problems.	people who smoke a lot of marijuana can experience anxiety and related problems	0
Risk of anxiety disorder, associated problems increases drastically in users of high-potency cannabis	the risk of mental health problems associated with cannabis consumption increases significantly	0
Risk of anxiety disorder, associated problems increases drastically in users of high-potency cannabis	risk of afflicted anxiety disorder is extremely increased for users of high-potency cannabis	0
Risk of anxiety disorder, associated problems increases drastically in users of high-potency cannabis	the risk of anxiety disorder associated problems significantly increases in the use of high-potency cannabis	0
North Carolina woman contracts coronavirus at home	a woman in north carolina contracted coronavirus at home	0
North Carolina woman gets coronavirus despite staying home for three weeks	a north carolina woman has coronavirus despite staying at home for three weeks	0
North Carolina woman gets coronavirus despite staying home for three weeks	Air Canada suspends flights to and from Italy due to coronavirus	0
North Carolina woman gets coronavirus despite staying home for three weeks	North Carolina woman gets coronavirus despite staying home for three weeks	0
Artificial intelligence coaches may be useful for behavioral coaching for teens in weight loss programs.	Cancer patients more vulnerable to the effects of COVID-19 as they are immunocompromised	0
AI coach feasible and useful for behavioral counseling of teens in weight-loss program	AI coach feasible and useful for behavioral counseling of teens in weight-loss program	0
AI coach feasible and useful for behavioral counseling of teens in weight-loss program	AI coach feasible and useful for behavioral counseling of teens in weight-loss program	0
AI coach feasible and useful for behavioral counseling of teens in weight-loss program	U.S. CDC says Americans should avoid travel to South Korea over coronavirus	0
Easy-to-use emergency ventilator developed for COVID-19 patients.	easy-to-use emergency ventilator developed for covid-19 patients	0
Affordable and easy-to-use emergency ventilator developed for COVID-19 patients	affordable and easy-to-use emergency ventilator developed for covid-19 patients	0
Affordable and easy-to-use emergency ventilator developed for COVID-19 patients	affordable and easy-to-use emergency ventilator developed for covid-19 patients	0
Affordable and easy-to-use emergency ventilator developed for COVID-19 patients	As officials grapple with coronavirus pandemic, more than 8 million Californians are living under shelter-in-place orders	0
Consuming flavonoid-rich items could protect against cancer and heart disease	Vaccine for deadly RSV could be on the way	0
Consuming flavonoid-rich items might protect against cancer and heart disease	consuming flavonoid-rich foods could protect against cancer and heart disease	0
Consuming flavonoid-rich items could protect against cancer and heart disease	flavonoid-rich foods could protect against cancer and heart disease	0
Consuming flavonoid-rich items could protect against cancer and heart disease	consuming flavonoid-rich foods might prevent cancer and heart disease	0
Toxic byproducts of Agent Orange pollute Vietnam environment.	toxic byproducts of agent orange pollute the vietnam environment	0
Toxic byproducts of Agent Orange continue to pollute Vietnam environment	toxic byproducts of agent orange continue to pollute vietnam's environment	0
Toxic byproducts of Agent Orange continue to pollute Vietnam environment	Toxic byproducts of Agent Orange continue to pollute Vietnam environment	0
Toxic byproducts of Agent Orange continue to pollute Vietnam environment	toxic byproducts of the agent orange continue to pollute the vietnam environment	0
Transcendental Meditation technique may helps prevent left ventricular hypertrophy.	transcendental meditation may help prevent left-ventricular hypertrophy	0
Transcendental Meditation technique helps prevent left ventricular hypertrophy	Namibia suspends meat imports from South Africa over foot and mouth disease	0
Transcendental Meditation technique helps prevent left ventricular hypertrophy	the transcendental meditation technique helps prevent left ventricular hypertrophy	0
Transcendental Meditation technique helps prevent left ventricular hypertrophy	transcendental meditation techniques help prevent left ventricular hypertrophy	0
Intermittent fasting sheds more weight, but Mediterranean people stay healthy overall	Race for coronavirus treatment sees 2 generic drugs tested	0
Intermittent fasting sheds more weight, but Mediterranean still healthier overall	Intermittent fasting sheds more weight, but Mediterranean still healthier overall	0
Intermittent fasting sheds more weight, but Mediterranean still healthier overall	Intermittent fasting sheds more weight, but Mediterranean still healthier overall	0
Intermittent fasting sheds more weight, but Mediterranean still healthier overall	intermittent fasting lowers weight but mediterranean fasting maintains a healthy overall health	0
In the shadow of Ebola and Covid-19, measles emerges in Congo	in the shadow of ebola and covid-19 the measles virus has emerged in the congo	0
In the shadow of Ebola and Covid-19, measles rips through Congo	In the shadow of Ebola and Covid-19, measles rips through Congo	0
In the shadow of Ebola and Covid-19, measles rips through Congo	In the shadow of Ebola and Covid-19, measles rips through Congo	0
In the shadow of Ebola and Covid-19, measles rips through Congo	In the shadow of Ebola and Covid-19, measles rips through Congo	0
U.S. FDA approves Bristol-Myers MS drug, launch delayed due to coronavirus	a drug approval for bristol-myers was delayed due to coronavirus infection	0
FDA approves Bristol-Myers multiple sclerosis drug, withholding launch due to coronavirus	FDA approves Bristol-Myers multiple sclerosis drug, withholding launch due to coronavirus	0
U.S. FDA approves Bristol-Myers MS drug, launch delayed due to coronavirus	U.S. FDA approves Bristol-Myers MS drug, launch delayed due to coronavirus	0
U.S. FDA approves Bristol-Myers MS drug, launch delayed due to coronavirus	U.S. FDA approves Bristol-Myers MS drug, launch delayed due to coronavirus	0
Yoga and meditation on the rise among US adults and kids	Yoga and meditation on the rise among US adults and kids	0
The use of yoga and meditation among adults and children in the United States is quite	in the united states the use of yoga and meditation among adults and children is quite high	0
Yoga and meditation on the rise among US adults and kids	Yoga and meditation on the rise among US adults and kids	0
Yoga and meditation on the rise among US adults and kids	Yoga and meditation on the rise among US adults and kids	0
Paving the way towards some cancer radiation therapy	Vaccine for deadly RSV could be on the way	0
Paving the way towards new cancer radiation therapy using X-rays and nanoparticles	preparing the way towards new cancer radiation therapy using x-rays and nanoparticles	0
Paving the way towards new cancer radiation therapy using X-rays and nanoparticles	Tyson Foods recalls more than 190,000 pounds of chicken fritters shipped nationwide	0
Paving the way towards new cancer radiation therapy using X-rays and nanoparticles	a new cancer radiation therapy using x-rays and nanoparticles	0
Texas baby weighs nearly 15 pounds at birth, breaking hospital record	Texas baby weighs nearly 15 pounds at birth, breaking hospital record	0
Texas baby born at nearly 15 pounds, a record-breaking weight	Texas baby born at nearly 15 pounds, a record-breaking weight	0
Texas baby weighs nearly 15 pounds at birth, breaking hospital record	Texas baby weighs nearly 15 pounds at birth, breaking hospital record	0
Texas baby weighs nearly 15 pounds at birth, breaking hospital record	Texas baby weighs nearly 15 pounds at birth, breaking hospital record	0
There is some relationship between low quality of diet and night eating during pregnancy and postpartum weight gain and maintenance.	there is some correlation between low quality of diet and night eating during pregnancy and postpartum weight gain and maintenance	0
Low diet quality, night eating during pregnancy linked to postpartum weight gain and retention	Low diet quality, night eating during pregnancy linked to postpartum weight gain and retention	0
Low diet quality, night eating during pregnancy linked to postpartum weight gain and retention	Low diet quality, night eating during pregnancy linked to postpartum weight gain and retention	0
Low diet quality, night eating during pregnancy linked to postpartum weight gain and retention	low calorie night foods during pregnancy have been linked to postpartum weight gain and retention	0
U.S. FDA warns against malaria drugs Trump championed for COVID-19	U.S. FDA warns against malaria drugs Trump championed for COVID-19	0
FDA does not recommend use of Trump-advocated malaria drug for COVID-19	fda does not recommend use of trump-backed malaria drugs for covid-19	0
U.S. FDA warns against malaria drugs Trump championed for COVID-19	U.S. FDA warns against malaria drugs Trump championed for COVID-19	0
U.S. FDA warns against malaria drugs Trump championed for COVID-19	U.S. FDA warns against malaria drugs Trump championed for COVID-19	0
Women and older adults at increased risk of dangerous drug interactions	Women and older adults at increased risk of dangerous drug interactions	0
Women and the elderly have a slightly increased risk of dangerous drug interactions	women and the elderly have a slightly higher risk of dangerous drug interactions	0
Women and older adults at increased risk of dangerous drug interactions	Women and older adults at increased risk of dangerous drug interactions	0
Women and older adults at increased risk of dangerous drug interactions	Women and older adults at increased risk of dangerous drug interactions	0
Malaysia defends easing of coronavirus curbs as new infections jump	malaysia defends the easing of coronavirus control measures as new infections rise	0
Malaysia defends easing of coronavirus curbs as new infections increase	Malaysia defends easing of coronavirus curbs as new infections increase	0
Malaysia defends easing of coronavirus curbs as new infections jump	malaysia supports easing of coronavirus curbs as new infections jump	0
Malaysia defends easing of coronavirus curbs as new infections jump	Malaysia defends easing of coronavirus curbs as new infections jump	0
Swiss government allows regional economic shutdowns to curb coronavirus spread	the swiss government allows regional economic shutdowns to curb coronavirus spread	0
Swiss government has to shut down regional economy in face of coronavirus spread	swiss government must shut down the regional economy in the face of coronavirus infection	0
Swiss government allows regional economic shutdowns to curb coronavirus spread	swiss government allows regional economic closures to curb coronavirus infection	0
Swiss government allows regional economic shutdowns to curb coronavirus spread	Even with a pandemic, many older Americans are carrying on as usual	0
Not even a social media star can make kids eat their veggies	not even a social media star can make kids eat vegetables	0
Not even a social media star may make kids eat their veggies	not even the most famous social media star can make them eat their vegetables	0
Not even a social media star can make kids eat their veggies	A 28-year-old woman is the first Covid-19 survivor to receive a double-lung transplant in the US	0
Not even a social media star can make kids eat their veggies	not even an internet star can make kids eat their veggies	0
Responsive mothers may have kids with better language skills	responsive mothers may have children with better language skills	0
Children of responsive mothers may have a slight advantage in language skills	children of responsive mothers may have a slight advantage in language skills	0
Responsive mothers may have kids with better language skills	responsive mothers may have children with better communication skills	0
Responsive mothers may have kids with better language skills	French health ministry says COVID-19 cases in hospitals slips	0
New soft neural implant may be wirelessly controlled using a smartphone	new soft neuromuscular implant may be controlled wirelessly by a smartphone	0
New soft neural implant can be wirelessly controlled using a smartphone	new soft neural implants can be controlled wirelessly by a smartphone	0
New soft neural implant can be wirelessly controlled using a smartphone	new soft neural implants can be controlled wirelessly using a smartphone	0
New soft neural implant can be wirelessly controlled using a smartphone	new soft neural implants can be wirelessly controlled using a smartphone	0
COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	0
COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	0
COVID-19 vaccine should be 80% effective to prevent ongoing pandemic	the covid-19 vaccine should be effective in preventing the ongoing pandemic	0
COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	0
COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	Novel method for selecting the best drug therapy for cancer	0
Sexual and gender identity may be risk factors for skin cancer	sexual identities and gender identity may be risk factors for skin cancer	0
Sexual and gender identity may be risk factors for some skin cancer	Conjoined twins return home after lifesaving surgery in Australia	0
Sexual and gender identity may be risk factors for skin cancer	Rotterdam concert hall to admit coronavirus patients instead of Eurovision fans	0
Sexual and gender identity may be risk factors for skin cancer	sexual identities and gender identities may be risk factors for skin cancer	0
A group of fishermen in Hawaii caught 220-pounds of tuna and donated it to health care workers	a group of hawaii fishermen caught 220-pounds of tuna and donated it to health care workers	0
A group of fishermen in Hawaii caught 220 pounds of tuna and donated it	a group of fishermen in hawaii caught 220 pounds of tuna and donated it to other people	0
A group of fishermen in Hawaii caught 220-pounds of tuna and donated it to health care workers	a group of fishermen caught 220-pounds of tuna in hawaii and donated it to health workers in the region	0
A group of fishermen in Hawaii caught 220-pounds of tuna and donated it to health care workers	a group of fishermen in hawaii caught 220-pounds of tuna and donated it to health care workers in the state	0
Coronavirus lets California winery owner, Maine resort general manager to navigate new travel restrictions	coronavirus allows california winery owner maine resort general manager navigate new travel restrictions	0
Coronavirus forces California winery owner, Maine resort general manager to navigate new travel restrictions	coronavirus forces california winery owner maine resort's general manager to navigate new travel restrictions	0
Coronavirus forces California winery owner, Maine resort general manager to navigate new travel restrictions	Coronavirus forces California winery owner, Maine resort general manager to navigate new travel restrictions	0
Coronavirus forces California winery owner, Maine resort general manager to navigate new travel restrictions	coronavirus forces owner of a california winery maine resort manager to navigate new travel restrictions	0
Chinese firm to replace exported coronavirus test kits deemed defective by Spain	Chinese firm to replace exported coronavirus test kits deemed defective by Spain	0
Timely screening, isolation helped U.S. Air Force base contain coronavirus	Timely screening, isolation helped U.S. Air Force base contain coronavirus	0
Timely screening and isolation help mitigate coronavirus at U.S. Air Force bases	Timely screening and isolation help mitigate coronavirus at U.S. Air Force bases	0
Timely screening, isolation helped U.S. Air Force base contain coronavirus	the screening had helped the air force base contain coronavirus	0
Timely screening, isolation helped U.S. Air Force base contain coronavirus	Timely screening, isolation helped U.S. Air Force base contain coronavirus	0
China allocates funds to Hubei province to fight virus outbreak	china gives funds to the province of hubei to combat a virus outbreak	0
China allocates one billion yuan to Hubei province to fight the virus outbreak	china allocates one billion yuan to hubei province to fight the virus outbreak	0
China allocates one billion yuan to Hubei province to fight the virus outbreak	china allocates one billion yuan to hubei province to fight the outbreak of the viral disease	0
China allocates one billion yuan to Hubei province to fight the virus outbreak	china has allocated one billion yuan to fight the virus outbreak in hubei province	0
Florida Keys says 11th case of mosquito-borne dengue fever	florida keys says it is the 11th case of mosquito-borne dengue fever	0
Florida Keys reports 11th case of mosquito-borne dengue fever	florida keys has reported the 11th case of mosquito-borne dengue fever	0
Florida Keys reports 11th case of mosquito-borne dengue fever	florida keys has reported its 11th case of mosquito-borne dengue fever	0
Florida Keys reports 11th case of mosquito-borne dengue fever	florida keys reports its 11th mosquito-borne dengue fever case	0
New model might help local entities to prevent COVID-19 cases and hospitalizations	New model might help local entities to prevent COVID-19 cases and hospitalizations	0
New model can help local entities to prevent COVID-19 cases and hospitalizations	New model can help local entities to prevent COVID-19 cases and hospitalizations	0
New model can help local entities to prevent COVID-19 cases and hospitalizations	Most popular first-line treatment for hypertension may be less effective than alternative drugs	0
New model can help local entities to prevent COVID-19 cases and hospitalizations	New model can help local entities to prevent COVID-19 cases and hospitalizations	0
Disaster has had some impact on cervical cancer screening for years	for years a devastating disaster has had some impact on cervical cancer screening	0
Disasters have a major impact on cervical cancer screening for years	disasters have a significant impact on cervical cancer screening for years	0
Disasters have a major impact on cervical cancer screening for years	disasters have a huge impact on cervical cancer screening for years	0
Disasters have a major impact on cervical cancer screening for years	disasters have major impacts on cervical cancer screening for years	0
Race for coronavirus treatment sees 2 generic drugs tested	the race for coronavirus treatment has 2 generic drugs tested	0
In the race for coronavirus treatment, there are 2 generic drugs in development	in the race for coronavirus treatment there are 2 generic drugs in development	0
Race for coronavirus treatment sees 2 generic drugs tested	the race for coronavirus treatment sees 2 generic drugs tested	0
Race for coronavirus treatment sees 2 generic drugs tested	Pfizer to outsource some drug production, focus on coronavirus vaccine	0
WHO postpones decision on declaring China coronavirus a global health emergency	WHO postpones decision on declaring China coronavirus a global health emergency	0
WHO holds off on declaring China coronavirus a global health emergency	who has stayed out of declaring china a global health emergency	0
WHO postpones decision on declaring China coronavirus a global health emergency	WHO postpones decision on declaring China coronavirus a global health emergency	0
WHO postpones decision on declaring China coronavirus a global health emergency	WHO postpones decision on declaring China coronavirus a global health emergency	0
Georgia bans passenger traffic on domestic railway over coronavirus	Pfizer to outsource some drug production, focus on coronavirus vaccine	0
Georgia suspends passenger traffic on domestic railroads due to coronavirus	georgia suspends passenger traffic on domestic railroads due to coronavirus	0
Georgia bans passenger traffic on domestic railway over coronavirus	An injection could someday keep peanut allergies at bay for up to six weeks	0
Georgia bans passenger traffic on domestic railway over coronavirus	georgia bans passenger traffic on its domestic rails on coronavirus	0
FDA proposes mammogram guideline changes for the first time in decades	fda proposes a new guideline on mammograms for the first time in decades	0
FDA proposes changes to mammography guidelines	fda proposes changes to the guidelines on mammography	0
FDA proposes mammogram guideline changes for the first time in decades	fda proposes a set of new guidelines to the guideline for mammography for the first time in decades	0
FDA proposes mammogram guideline changes for the first time in decades	fda proposes changes to the mammogram guidelines for the first time in decades	0
Gates Foundation dedicates $100 million to coronavirus outbreak relief efforts	Discovery could offer insight into different risk of diseases in African Americans	0
Gates Foundation gives $100 million for coronavirus outbreak	the gates foundation awarded 100 million in funding to halt the coronavirus epidemic	0
Gates Foundation dedicates $100 million to coronavirus outbreak relief efforts	Hospitals doing elective surgery despite COVID-19 risk, short supplies	0
Gates Foundation dedicates $100 million to coronavirus outbreak relief efforts	the gates foundation has allocated 100 million to rescue efforts from a coronavirus outbreak	0
L.A. suspends all farmers markets to slow coronavirus spread	L.A. suspends all farmers markets to slow coronavirus spread	0
Los Angeles suspends all farmers' markets in consideration of coronavirus	los angeles suspends all farm markets because of coronavirus	0
L.A. suspends all farmers markets to slow coronavirus spread	L.A. suspends all farmers markets to slow coronavirus spread	0
L.A. suspends all farmers markets to slow coronavirus spread	L.A. suspends all farmers markets to slow coronavirus spread	0
The UK just went one week without coal power for the first time in 137 years	the uk just went a week without coal power for the first time in 137 years	0
Britain just had a week without coal power for 137 years	britain had a week without coal power for 137 years	0
The UK just went one week without coal power for the first time in 137 years	the uk went one week without power for the first time in 137 years	0
Protective of religious beards, Israel to produce fitted face masks	Doctor explains why he did not use swabs on 2 patients who later died	0
Because of religious beards, Israel will produce fitted masks	Vaccine for deadly RSV could be on the way	0
Protective of religious beards, Israel to produce fitted face masks	Protective of religious beards, Israel to produce fitted face masks	0
Protective of religious beards, Israel to produce fitted face masks	protective of religious beards israel will produce fitted face masks	0
UK Prime Minister moved to intensive care unit with coronavirus symptoms	the prime minister moved to an intensive care unit with coronavirus symptoms	0
British Prime Minister shown in hospital with coronavirus symptoms	the british prime minister was seen in hospital with coronavirus symptoms	0
UK Prime Minister moved to intensive care unit with coronavirus symptoms	the prime minister went to a unit in intensive care with coronavirus symptoms	0
UK Prime Minister moved to intensive care unit with coronavirus symptoms	the uk prime minister was admitted to the intensive care unit after experiencing coronavirus symptoms	0
Austrian lower house backs bill banning all uses of weedkiller glyphosate	EU leaders to hold teleconference on coronavirus	0
Austrian lower house decides on bill to ban all uses of weedkiller glyphosate	the austrian lower house proposes to ban all use of the weedkiller glyphosate	0
Austrian lower house backs bill banning all uses of weedkiller glyphosate	the austrian lower house backs a bill banning all use of weedkiller glyphosate	0
Austrian lower house backs bill banning all uses of weedkiller glyphosate	the austrian parliament backs a bill banning all uses of glyphosate herbicide	0
Family behind Purdue Pharma pushed opioid marketing	Sick staff fueled outbreak in Seattle-area nursing homes	0
The family behind Purdue Pharma has an impact on opioid marketing	the family behind purdue pharma has an impact on opioid marketing	0
Family behind Purdue Pharma pushed opioid marketing	Family behind Purdue Pharma pushed opioid marketing	0
Family behind Purdue Pharma pushed opioid marketing	Conjoined twins return home after lifesaving surgery in Australia	0
Flu broke records for deaths, illnesses in 2017-2018, new CDC numbers show	in 2017-2018 the flu virus killed more than 1300 people the latest cdc data shows	0
New data from the CDC shows that the 2017-2018 flu de death and illness records are higher than before	new data from the cdc show that the flu deaths and illness records are higher than before	0
Flu broke records for deaths, illnesses in 2017-2018, new CDC numbers show	Flu broke records for deaths, illnesses in 2017-2018, new CDC numbers show	0
Flu broke records for deaths, illnesses in 2017-2018, new CDC numbers show	Flu broke records for deaths, illnesses in 2017-2018, new CDC numbers show	0
Woody Harrelson latest star sharing coronavirus conspiracy theories tied to 5G	Weight-based teasing places kids at risk for excess weight and fat gain	0
Woody Harrelson one of the stars sharing coronavirus conspiracy theories tied to 5G	Woody Harrelson one of the stars sharing coronavirus conspiracy theories tied to 5G	0
Woody Harrelson latest star sharing coronavirus conspiracy theories tied to 5G	woody harrelson shares conspiracy theories about coronavirus linked to 5g	0
Woody Harrelson latest star sharing coronavirus conspiracy theories tied to 5G	woody harrelson's latest star is sharing coronavirus conspiracy theories tied to 5g networks	0
Hydroxychloroquine does not clear coronavirus, but can alleviate symptoms	hydroxychloroquine does not clear coronavirus but can reduce symptoms	0
Hydroxychloroquine does not clear coronavirus, but may be useful for some symptoms	hydroxychloroquine does not cure coronavirus but may be useful for some symptoms	0
Hydroxychloroquine does not clear coronavirus, but can alleviate symptoms	One in 10 Covid-19 patients with diabetes die within a week	0
Hydroxychloroquine does not clear coronavirus, but can alleviate symptoms	hydroxychloroquine does not clear coronavirus but it can relieve symptoms	0
The U.S. flies 338 Americans home from cruise ship, including 14 with coronavirus	the us flies 338 americans home from cruise ship including 14 who are diagnosed with coronavirus	0
The U.S. flies 338 Americans home from cruise ship, including a few with coronavirus	New quantitative biomarker helps assess quality of corneal cells	0
The U.S. flies 338 Americans home from cruise ship, including 14 with coronavirus	the united states flies 338 americans home from the cruise ship including 14 people with coronavirus	0
The U.S. flies 338 Americans home from cruise ship, including 14 with coronavirus	the united states flies 338 americans home from cruise ships including 14 infected with coronavirus	0
Russian trolls fueled anti-vaccination debate in the U.S. by spreading misinformation on Twitter	russian trolls fueled the anti-vaccination debate in the united states by spreading misinformation on twitter	0
Russian trolls spread misinformation about anti-vaccination on Twitter	russian trolls spread misinformation about vaccination on twitter	0
Russian trolls fueled anti-vaccination debate in the U.S. by spreading misinformation on Twitter	russian trolls had fueled an anti-vaccination debate in the us by spreading misinformation on twitter	0
Russian trolls fueled anti-vaccination debate in the U.S. by spreading misinformation on Twitter	russian trolls fueled the anti-vaccination debate in the united states by spreading misinformation on twitter	0
Japan animal ventilator maker looks to boost output for human coronavirus patients	japanese manufacturer of animal ventilators aims to boost output for human coronavirus patients	0
Japanese animal ventilator manufacturer benefits from increased production of human coronavirus patients	japan's animal ventilator manufacturer benefits from increased production of human coronavirus patients	0
Japan animal ventilator maker looks to boost output for human coronavirus patients	japan's manufacturer of animal ventilators plans to increase output for human coronavirus patients	0
Japan animal ventilator maker looks to boost output for human coronavirus patients	Shanghai Fashion Week to go ahead online as virus disrupts events	0
Chemical pollution could wipe out half of all killer whale populations	chemical pollution could wipe out half of all killer whale populations	0
Chemical contamination could wipe out some killer whale populations	chemical contamination could wipe out some killer whale populations	0
Chemical pollution could wipe out half of all killer whale populations	22 of the top 30 most polluted cities in the world are in India	0
Chemical pollution could wipe out half of all killer whale populations	chemical pollution could wipe out half of the killer whale population	0
Monkey-infecting virus shows promise as potential component of future HIV vaccine	the monkey-infecting virus indicates promise as a potential component of future hiv vaccine	0
Monkey-infected virus may hold promise as potential component of future HIV vaccine	the monkey virus may hold promise as a potential component of the future hiv vaccine	0
Monkey-infecting virus shows promise as potential component of future HIV vaccine	Russian Railways expects coronavirus cases to mildly impact freight traffic to Europe	0
Monkey-infecting virus shows promise as potential component of future HIV vaccine	monkey-infecting virus shows promise as a potential component of future hiv vaccine	0
NYC tattoo shop says coronavirus is becoming sought-after ink design	30 people in Suffolk County monitored for possible coronavirus exposure	0
New York City tattoo store says coronavirus becomes ink design	new york city's tattoo store says coronavirus will be available in ink	0
NYC tattoo shop says coronavirus is becoming sought-after ink design	ny tattoo shop claims coronavirus is becoming sought-after ink designs	0
NYC tattoo shop says coronavirus is becoming sought-after ink design	a tattoo shop in the new york city says coronavirus is becoming a sought-after tattoo ink design	0
