Philippines declares national emergency after more than 100,000 people contract Dengue fever	Gates Foundation dedicates $100 million to coronavirus outbreak relief efforts	0
Philippines declares national emergency after more than 100,000 people contract Dengue fever	Japan increases testing due to rise in coronavirus infections	0
Philippines declares national emergency after more than 100,000 people contract Dengue fever	Philippines declares national emergency after  some people contract Dengue fever.	0
U.S. Supreme Court takes no action in Indiana abortion cases	the united states supreme court does not take any action in indiana abortion cases	0
U.S. Supreme Court unable to take action on Indiana abortion cases	The climate crisis could make it more dangerous to play sports outdoors	0
U.S. Supreme Court takes no action in Indiana abortion cases	Pfizer to outsource some drug production, focus on coronavirus vaccine	0
U.S. Supreme Court takes no action in Indiana abortion cases	the us supreme court does not take action in indiana abortion cases	0
9 out of 10 patients will not be harmed by medical errors.	Continuous survival of neurons is intrinsically programmed during development	0
Medical mistakes harm more than 1 in 10 patients. Many are preventable.	more than 1 in 10 patients in the us are seriously injured by medical mistakes many of which can be prevented	0
Medical mistakes harm more than 1 in 10 patients. Many are preventable.	U.S. coal miners discouraged by black lung meeting with McConnell	0
Medical mistakes harm more than 1 in 10 patients. Many are preventable.	Rabid raccoon attacks 3 people in Washington, D.C. neighborhood	0
Novel method for selecting good drug therapy for cancer	Novel method for selecting good drug therapy for cancer	0
Novel method for selecting the best drug therapy for cancer	One day in the life of COVID-19 across L.A. shows a few equity issues	0
Novel method for selecting the best drug therapy for cancer	High intensity physical activity in early life can prevent osteoporosis in later life	0
Novel method for selecting the best drug therapy for cancer	Japan increases testing due to rise in coronavirus infections	0
Congo declares measles epidemic since it cause more than Ebola.	U.S. temporarily to allow certain impurities in hand sanitizer	0
Congo declares measles epidemic after it kills more than Ebola	Congo declares measles epidemic after it kills more than Ebola	0
Congo declares measles epidemic after it kills more than Ebola	Chinese firm to replace exported coronavirus test kits deemed defective by Spain	0
Congo declares measles epidemic after it kills more than Ebola	A group of fishermen in Hawaii caught 220-pounds of tuna and donated it to health care workers	0
HDAC6 inhibitors increase efficacy of immunotherapy in triple-negative breast cancer	Texas baby weighs nearly 15 pounds at birth, breaking hospital record	0
HDAC6 inhibitors may improve the efficacy of immunotherapy in triple-negative breast cancer	A group of fishermen in Hawaii caught 220-pounds of tuna and donated it to health care workers	0
HDAC6 inhibitors increase efficacy of immunotherapy in triple-negative breast cancer	South African tobacco firms, associations seek court action over cigarette sales ban	0
HDAC6 inhibitors increase efficacy of immunotherapy in triple-negative breast cancer	hdac6 inhibitors increase efficacy of immunotherapy in triple negative breast cancer	0
COVID-19 patients learn to walk again at Barcelona hospital	Vaping companies facing European opposition to higher nicotine level	0
COVID-19 patient walks better with help from Barcelona hospital	COVID-19 patient walks better with help from Barcelona hospital	0
COVID-19 patients learn to walk again at Barcelona hospital	An injection could someday keep peanut allergies at bay for up to six weeks	0
COVID-19 patients learn to walk again at Barcelona hospital	patients at covid-19 in barcelona learn to walk again	0
For 10 years, a chemical was in their drinking water.	for 10 years they'd been drinking water with a chemical in it	0
For 10 years, a chemical not EPA approved was in their drinking water	UK did not change criteria to hit 100,000 tests-per-day goal	0
For 10 years, a chemical not EPA approved was in their drinking water	Not even a social media star can make kids eat their veggies	0
For 10 years, a chemical not EPA approved was in their drinking water	Britain asks it citizens to help pick fruit and vegetables	0
Experts are researching the evidence that yoga is good for the brain.	Philippines declares national emergency after more than 100,000 people contract Dengue fever	0
Experts review evidence yoga is good for the brain	PTSD in coronavirus survivors, doctors becomes new focus for hospitals across the US	0
Experts review evidence yoga is good for the brain	Virtual reality clinic offers therapy sessions for stroke survivors	0
Experts review evidence yoga is good for the brain	Japanese cruise ship reports death of British man infected by coronavirus	0
U.K. railway worker dies of coronavirus after man spits on her.	New CDC data shows danger of coronavirus for those with diabetes, heart or lung disease, other chronic conditions	0
U.K. railway worker dies of coronavirus after man intentionally spits on her	Women and older adults at increased risk of dangerous drug interactions	0
U.K. railway worker dies of coronavirus after man intentionally spits on her	Kaiser closing many Southern California clinics to slow coronavirus spread	0
U.K. railway worker dies of coronavirus after man intentionally spits on her	Protective of religious beards, Israel to produce fitted face masks	0
Medicaid expansion tied to fewer heart disease deaths	Responsive mothers may have kids with better language skills	0
Medicaid expansion may be linked to reduction in heart disease deaths	COVID-19 in UK care homes coming under control	0
Medicaid expansion tied to fewer heart disease deaths	GM, Philips to supply 73,000 U.S. ventilators in $1.1 billion effort	0
Medicaid expansion tied to fewer heart disease deaths	New CDC data shows danger of coronavirus for those with diabetes, heart or lung disease, other chronic conditions	0
Newly developed cell models may open up new avenues for ocular drug discovery.	newly developed cell models can open new avenues for ocular drug discovery	0
Newly developed cell models can open up new avenues for ocular drug discovery	Experts are researching the evidence that yoga is good for the brain.	0
Newly developed cell models can open up new avenues for ocular drug discovery	Russian Railways expects coronavirus outbreak to impact freight traffic to Europe	0
Newly developed cell models can open up new avenues for ocular drug discovery	New technique offers high-resolution 3D view inside tumors	0
Rhythmic movement may be coordinated without neuronal interactions between body parts.	the rhythm of movement may be coordinated without neuronal interactions between body parts	0
Rhythmic movement can be coordinated without neuronal interactions between body parts	North Carolina woman gets coronavirus despite staying home for three weeks	0
Rhythmic movement can be coordinated without neuronal interactions between body parts	Half of U.S. adults to be obese by 2030 with one in four severely obese	0
Rhythmic movement can be coordinated without neuronal interactions between body parts	WHO postpones decision on declaring China coronavirus a global health emergency	0
An injection could someday keep peanut allergies at bay for up to six weeks	Tiny sponges may soak up coronavirus; old steroid dexamethasone saves lives in COVID-19 study	0
An injection might someday keep peanut allergies at bay for up to six weeks	Congo Ebola center set on fire after armed attack	0
An injection could someday keep peanut allergies at bay for up to six weeks	Protective of religious beards, Israel to produce fitted face masks	0
An injection could someday keep peanut allergies at bay for up to six weeks	Drinking with certain drugs tied to fall risk for seniors	0
Most popular first-line treatment for hypertension may be less effective than alternative drugs	Illinois confirms 5th case of coronavirus in man who traveled to Italy	0
The most popular first-line treatment for hypertension might not be as effective as alternative drugs	Continuous survival of neurons is intrinsically programmed during development	0
Most popular first-line treatment for hypertension may be less effective than alternative drugs	Texas baby weighs nearly 15 pounds at birth, breaking hospital record	0
Most popular first-line treatment for hypertension may be less effective than alternative drugs	Mouth lesions possible new coronavirus symptom, doctors unsure	0
Despite their safety, birth control pills are associated with several side effects	despite their safety birth control pills are associated with several side effects	0
Birth control pills are safe most of the time, although there are some side effects	Intermittent fasting sheds more weight, but Mediterranean still healthier overall	0
Despite their safety, birth control pills are associated with several side effects	Britain urges doctors to step up vigilance after third citizen infected with coronavirus	0
Despite their safety, birth control pills are associated with several side effects	Russian Railways expects coronavirus outbreak to impact freight traffic to Europe	0
People who smoke high levels of marijuana will suffer from anxiety and related problems.	Tiny sponges may soak up coronavirus; old steroid dexamethasone saves lives in COVID-19 study	0
Risk of anxiety disorder, associated problems increases drastically in users of high-potency cannabis	AI coach feasible and useful for behavioral counseling of teens in weight-loss program	0
Risk of anxiety disorder, associated problems increases drastically in users of high-potency cannabis	Rhythmic movement can be coordinated without neuronal interactions between body parts	0
Risk of anxiety disorder, associated problems increases drastically in users of high-potency cannabis	Russian Railways expects coronavirus outbreak to impact freight traffic to Europe	0
North Carolina woman contracts coronavirus at home	New York state ban on flavored e-cigarettes given final approval	0
North Carolina woman gets coronavirus despite staying home for three weeks	a north carolina woman is diagnosed with coronavirus despite staying at home for three weeks	0
North Carolina woman gets coronavirus despite staying home for three weeks	a woman in north carolina has coronavirus despite being at home for three weeks	0
North Carolina woman gets coronavirus despite staying home for three weeks	China wants domestically made baby formula to supply 60% of market	0
Artificial intelligence coaches may be useful for behavioral coaching for teens in weight loss programs.	Illinois confirms 5th case of coronavirus in man who traveled to Italy	0
AI coach feasible and useful for behavioral counseling of teens in weight-loss program	Despite their safety, birth control pills are associated with several side effects	0
AI coach feasible and useful for behavioral counseling of teens in weight-loss program	AI coach feasible and useful for behavioral counseling of teens in weight-loss program	0
AI coach feasible and useful for behavioral counseling of teens in weight-loss program	Newark city officials say filters very effective in reducing lead in water	0
Easy-to-use emergency ventilator developed for COVID-19 patients.	An injection could someday keep peanut allergies at bay for up to six weeks	0
Affordable and easy-to-use emergency ventilator developed for COVID-19 patients	Unique biomarker in urine may offer non-invasive means of detecting prostate cancer	0
Affordable and easy-to-use emergency ventilator developed for COVID-19 patients	affordable and easy-to-use emergency ventilator developed for covid-19 patients	0
Affordable and easy-to-use emergency ventilator developed for COVID-19 patients	New approach could illuminate a critical stage in the life cycle of P. vivax malaria parasite	0
Consuming flavonoid-rich items could protect against cancer and heart disease	As coronavirus infections mount, Japan at last expands testing	0
Consuming flavonoid-rich items might protect against cancer and heart disease	British Prime Minister shown in hospital with coronavirus symptoms	0
Consuming flavonoid-rich items could protect against cancer and heart disease	Rotterdam concert hall to admit coronavirus patients instead of Eurovision fans	0
Consuming flavonoid-rich items could protect against cancer and heart disease	Chinese vaccine could be ready by year-end	0
Toxic byproducts of Agent Orange pollute Vietnam environment.	agent orange's toxic byproducts pollute the environment in vietnam	0
Toxic byproducts of Agent Orange continue to pollute Vietnam environment	toxic byproducts of agent orange continue to pollute vietnam's environment	0
Toxic byproducts of Agent Orange continue to pollute Vietnam environment	Thailand refuses entry to cruise ship with no coronavirus cases	0
Toxic byproducts of Agent Orange continue to pollute Vietnam environment	Chinese officials try to contain virus outbreak as first case confirmed in the U.S.	0
Transcendental Meditation technique may helps prevent left ventricular hypertrophy.	Japan increases testing due to rise in coronavirus infections	0
Transcendental Meditation technique helps prevent left ventricular hypertrophy	Austrian lower house backs bill banning all uses of weedkiller glyphosate	0
Transcendental Meditation technique helps prevent left ventricular hypertrophy	transcendental meditation helps prevent left ventricular hypertrophy	0
Transcendental Meditation technique helps prevent left ventricular hypertrophy	IOM suspends some Ebola screening after three aid workers killed in South Sudan	0
Intermittent fasting sheds more weight, but Mediterranean people stay healthy overall	Chinese tourist in France becomes first to die in Europe of coronavirus	0
Intermittent fasting sheds more weight, but Mediterranean still healthier overall	Russian Railways expects coronavirus outbreak to impact freight traffic to Europe	0
Intermittent fasting sheds more weight, but Mediterranean still healthier overall	Sexual and gender identity may be risk factors for skin cancer	0
Intermittent fasting sheds more weight, but Mediterranean still healthier overall	Medical mistakes harm more than 1 in 10 patients. Many are preventable.	0
In the shadow of Ebola and Covid-19, measles emerges in Congo	Russian trolls fueled anti-vaccination debate in the U.S. by spreading misinformation on Twitter	0
In the shadow of Ebola and Covid-19, measles rips through Congo	Flu had high death, illnesses rate in 2017-2018	0
In the shadow of Ebola and Covid-19, measles rips through Congo	U.S. CDC says Americans should avoid travel to South Korea over coronavirus	0
In the shadow of Ebola and Covid-19, measles rips through Congo	Life upended for Americans as the U.S. scrambles to contain coronavirus threat	0
U.S. FDA approves Bristol-Myers MS drug, launch delayed due to coronavirus	The use of yoga and meditation among adults and children in the United States is quite	0
FDA approves Bristol-Myers multiple sclerosis drug, withholding launch due to coronavirus	U.S. Supreme Court takes no action in Indiana abortion cases	0
U.S. FDA approves Bristol-Myers MS drug, launch delayed due to coronavirus	Chinese officials try to contain virus outbreak as first case confirmed in the U.S.	0
U.S. FDA approves Bristol-Myers MS drug, launch delayed due to coronavirus	Rabid raccoon attacks 3 people in Washington, D.C. neighborhood	0
Yoga and meditation on the rise among US adults and kids	Weight-based teasing places kids at risk for minor weight gain	0
The use of yoga and meditation among adults and children in the United States is quite	PTSD in coronavirus survivors, doctors becomes new focus for hospitals across the US	0
Yoga and meditation on the rise among US adults and kids	Thailand refuses entry to cruise ship with no coronavirus cases	0
Yoga and meditation on the rise among US adults and kids	Copper-based nanomaterials can kill cancer cells in mice	0
Paving the way towards some cancer radiation therapy	New approach could illuminate a critical stage in the life cycle of P. vivax malaria parasite	0
Paving the way towards new cancer radiation therapy using X-rays and nanoparticles	Blood cancer patients are more vulnerable to the effects of COVID-19	0
Paving the way towards new cancer radiation therapy using X-rays and nanoparticles	U.S. Supreme Court takes no action in Indiana abortion cases	0
Texas baby weighs nearly 15 pounds at birth, breaking hospital record	Vaccine for cold could be in the works	0
Texas baby born at nearly 15 pounds, a record-breaking weight	Texas baby born at nearly 15 pounds, a record-breaking weight	0
Texas baby weighs nearly 15 pounds at birth, breaking hospital record	French coronavirus deaths at a similar rate for the last seven days	0
Texas baby weighs nearly 15 pounds at birth, breaking hospital record	Texas baby weighs nearly 15 pounds at birth, breaking hospital record	0
There is some relationship between low quality of diet and night eating during pregnancy and postpartum weight gain and maintenance.	Blood cancer patients are more exposed to the effects of COVID-19	0
Low diet quality, night eating during pregnancy linked to postpartum weight gain and retention	GM, Philips to supply 73,000 U.S. ventilators in $1.1 billion effort	0
Low diet quality, night eating during pregnancy linked to postpartum weight gain and retention	Kaiser closing many Southern California clinics to slow coronavirus spread	0
Low diet quality, night eating during pregnancy linked to postpartum weight gain and retention	Face masks offer little protection against coronavirus, flu	0
U.S. FDA warns against malaria drugs Trump championed for COVID-19	California Governor says hospitals in state can schedule surgeries again	0
FDA does not recommend use of Trump-advocated malaria drug for COVID-19	Novel method for selecting good drug therapy for cancer	0
U.S. FDA warns against malaria drugs Trump championed for COVID-19	Sexual and gender identity may be risk factors for some skin cancer	0
U.S. FDA warns against malaria drugs Trump championed for COVID-19	PTSD in coronavirus survivors, doctors becomes new focus for hospitals across the US	0
Women and older adults at increased risk of dangerous drug interactions	Tissue engineering can play an important role during COVID-19 pandemic	0
Women and the elderly have a slightly increased risk of dangerous drug interactions	U.S. CDC says Americans should avoid travel to South Korea over coronavirus	0
Women and older adults at increased risk of dangerous drug interactions	Women and older adults at increased risk of dangerous drug interactions	0
Women and older adults at increased risk of dangerous drug interactions	Boy, 5, dies of Ebola as outbreak crosses Congo border	0
Malaysia defends easing of coronavirus curbs as new infections jump	For 10 years, a chemical not EPA approved was in their drinking water	0
Malaysia defends easing of coronavirus curbs as new infections increase	Kids start brushing too late, use too much toothpaste	0
Malaysia defends easing of coronavirus curbs as new infections jump	Virtual reality clinic could make it easier for stroke survivors to attend therapy sessions	0
Malaysia defends easing of coronavirus curbs as new infections jump	New approach could expand understanding of the life cycle of P. vivax malaria parasite	0
Swiss government allows regional economic shutdowns to curb coronavirus spread	New technique offers high-resolution 3D view inside tumors	0
Swiss government has to shut down regional economy in face of coronavirus spread	Swiss government has to shut down regional economy in face of coronavirus spread	0
Swiss government allows regional economic shutdowns to curb coronavirus spread	COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	0
Swiss government allows regional economic shutdowns to curb coronavirus spread	China allocates one billion yuan to Hubei province to fight the virus outbreak	0
Not even a social media star can make kids eat their veggies	not even a social media star can make a kid eat his veggies	0
Not even a social media star may make kids eat their veggies	not even the most successful social media star can make kids eat their veggies	0
Not even a social media star can make kids eat their veggies	Chinese company to replace some exported coronavirus test kits deemed defective by Spain	0
Not even a social media star can make kids eat their veggies	Medicaid expansion tied to fewer heart disease deaths	0
Responsive mothers may have kids with better language skills	responsive mothers may have children with better language skills	0
Children of responsive mothers may have a slight advantage in language skills	COVID-19 in UK care homes coming under control	0
Responsive mothers may have kids with better language skills	Transcendental Meditation technique helps prevent left ventricular hypertrophy	0
Responsive mothers may have kids with better language skills	Thailand refuses entry to cruise ship with no coronavirus cases	0
New soft neural implant may be wirelessly controlled using a smartphone	Thailand refuses entry to cruise ship with no coronavirus cases	0
New soft neural implant can be wirelessly controlled using a smartphone	Northern Ireland planning towards abortion, same-sex marriage changes	0
New soft neural implant can be wirelessly controlled using a smartphone	Affordable and easy-to-use emergency ventilator developed for COVID-19 patients	0
New soft neural implant can be wirelessly controlled using a smartphone	Fasting-mimicking diet plus vitamin C could be effective at treating some cancer types	0
COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	The UK just went one week without coal power for the first time in 137 years	0
COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	Austrian lower house backs bill banning all uses of weedkiller glyphosate	0
COVID-19 vaccine should be 80% effective to prevent ongoing pandemic	Advances in artificial intelligence could shed light on aging process	0
COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	Cancer patients more vulnerable to the effects of COVID-19 as they are immunocompromised	0
COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	0
Sexual and gender identity may be risk factors for skin cancer	New quantitative biomarker helps assess quality of corneal cells	0
Sexual and gender identity may be risk factors for some skin cancer	Risk of anxiety disorder, associated problems increases drastically in users of high-potency cannabis	0
Sexual and gender identity may be risk factors for skin cancer	New York City tattoo store says coronavirus becomes ink design	0
Sexual and gender identity may be risk factors for skin cancer	sexual and gender identity may be risk factors for skin cancer	0
A group of fishermen in Hawaii caught 220-pounds of tuna and donated it to health care workers	Croatia extends lockdown until May 4, begins to consider easing	0
A group of fishermen in Hawaii caught 220-pounds of tuna and donated it to health care workers	The UK just went one week without coal power for the first time in 137 years	0
A group of fishermen in Hawaii caught 220-pounds of tuna and donated it to health care workers	L.A. suspends all farmers markets to slow coronavirus spread	0
Coronavirus lets California winery owner, Maine resort general manager to navigate new travel restrictions	Advances in artificial intelligence could shed light on aging process	0
Coronavirus forces California winery owner, Maine resort general manager to navigate new travel restrictions	Newly developed cell models may open up new avenues for ocular drug discovery.	0
Coronavirus forces California winery owner, Maine resort general manager to navigate new travel restrictions	coronavirus forces owner of a california winery maine resort general manager to navigate new travel restrictions	0
Coronavirus forces California winery owner, Maine resort general manager to navigate new travel restrictions	COVID-19 patients learn to walk again at Barcelona hospital	0
Chinese company to replace some exported coronavirus test kits deemed defective by Spain	U.S. advises suspending bat research over concerns coronavirus could infect North American species	0
Chinese firm to replace exported coronavirus test kits deemed defective by Spain	FDA proposes mammogram guideline changes for the first time in decades	0
Chinese firm to replace exported coronavirus test kits deemed defective by Spain	EU leaders to hold crisis teleconference to tackle coronavirus	0
Timely screening, isolation helped U.S. Air Force base contain coronavirus	Life different for Americans as coronavirus comes to U.S.	0
Timely screening and isolation help mitigate coronavirus at U.S. Air Force bases	Timely screening and isolation help mitigate coronavirus at U.S. Air Force bases	0
Timely screening, isolation helped U.S. Air Force base contain coronavirus	Timely screening, isolation helped U.S. Air Force base contain coronavirus	0
Timely screening, isolation helped U.S. Air Force base contain coronavirus	Continuous survival of neurons is intrinsically programmed during development	0
China allocates funds to Hubei province to fight virus outbreak	Flour sold at Aldi recalled after 17 people in 8 states get sick	0
China allocates one billion yuan to Hubei province to fight the virus outbreak	A group of fishermen in Hawaii caught 220-pounds of tuna and donated it to health care workers	0
China allocates one billion yuan to Hubei province to fight the virus outbreak	Johnson & Johnson wins U.S. FDA approval for bladder cancer drug	0
China allocates one billion yuan to Hubei province to fight the virus outbreak	Timely screening, isolation helped U.S. Air Force base contain coronavirus	0
Florida Keys says 11th case of mosquito-borne dengue fever	Florida Keys says 11th case of mosquito-borne dengue fever	0
Florida Keys reports 11th case of mosquito-borne dengue fever	WHO postpones decision on declaring China coronavirus a global health emergency	0
Florida Keys reports 11th case of mosquito-borne dengue fever	Exposure to airborne metal pollutants linked with greater risk of mortality	0
Florida Keys reports 11th case of mosquito-borne dengue fever	florida keys announces an 11th case of mosquito-borne dengue fever	0
New model might help local entities to prevent COVID-19 cases and hospitalizations	Bulgaria reports bird flu outbreak on two farms in south	0
New model can help local entities to prevent COVID-19 cases and hospitalizations	New model can help local entities to prevent COVID-19 cases and hospitalizations	0
New model can help local entities to prevent COVID-19 cases and hospitalizations	Doctor justifies not using swabs on 2 patients who died	0
New model can help local entities to prevent COVID-19 cases and hospitalizations	COVID-19 vaccine should be at least 80% effective to prevent ongoing pandemic	0
Disaster has had some impact on cervical cancer screening for years	devastation has had an impact on the cervical cancer screening for years	0
Disasters have a major impact on cervical cancer screening for years	Britain asks it citizens to help pick fruit and vegetables	0
Disasters have a major impact on cervical cancer screening for years	disasters have a significant impact on cervical cancer screening for years	0
Disasters have a major impact on cervical cancer screening for years	Russian trolls fueled anti-vaccination debate in the U.S. by spreading misinformation on Twitter	0
Race for coronavirus treatment sees 2 generic drugs tested	the race for coronavirus treatment sees 2 generic drugs tested	0
In the race for coronavirus treatment, there are 2 generic drugs in development	Hydroxychloroquine does not clear coronavirus, but may be useful for some symptoms	0
Race for coronavirus treatment sees 2 generic drugs tested	Britain urges doctors to step up vigilance after third citizen infected with coronavirus	0
Race for coronavirus treatment sees 2 generic drugs tested	Bayer, Orion drug shown to delay spread of prostate cancer	0
WHO holds off on declaring China coronavirus a global health emergency	UK did not change criteria to hit 100,000 tests-per-day goal	0
WHO postpones decision on declaring China coronavirus a global health emergency	Johnson & Johnson wins U.S. FDA approval for bladder cancer drug	0
WHO postpones decision on declaring China coronavirus a global health emergency	FDA proposes mammogram guideline changes for the first time in decades	0
Georgia bans passenger traffic on domestic railway over coronavirus	In the shadow of Ebola and Covid-19, measles rips through Congo	0
Georgia suspends passenger traffic on domestic railroads due to coronavirus	Women and the elderly have a slightly increased risk of dangerous drug interactions	0
Georgia bans passenger traffic on domestic railway over coronavirus	China wants domestically made baby formula to supply 60% of market	0
Georgia bans passenger traffic on domestic railway over coronavirus	Congo declares measles epidemic after it kills more than Ebola	0
FDA proposes mammogram guideline changes for the first time in decades	the fda has proposed changes to its mammogram guidelines for the first time in decades	0
FDA proposes changes to mammography guidelines	fda proposes changes to guidelines for mammography	0
FDA proposes mammogram guideline changes for the first time in decades	Low diet quality, night eating during pregnancy linked to postpartum weight gain and retention	0
FDA proposes mammogram guideline changes for the first time in decades	Vaccine for cold could be in the works	0
Gates Foundation dedicates $100 million to coronavirus outbreak relief efforts	Family behind Purdue Pharma pushed opioid marketing	0
Gates Foundation gives $100 million for coronavirus outbreak	Advances in artificial intelligence could shed light on aging process	0
Gates Foundation dedicates $100 million to coronavirus outbreak relief efforts	U.S. temporarily to allow certain impurities in hand sanitizer	0
Gates Foundation dedicates $100 million to coronavirus outbreak relief efforts	Gates Foundation dedicates $100 million to coronavirus outbreak relief efforts	0
L.A. suspends all farmers markets to slow coronavirus spread	Carefully engineered spike protein can help develop COVID-19 vaccine	0
Los Angeles suspends all farmers' markets in consideration of coronavirus	Thailand says it expects coronavirus vaccine next year after tests in mice	0
L.A. suspends all farmers markets to slow coronavirus spread	L.A. suspends all farmers markets to slow coronavirus spread	0
L.A. suspends all farmers markets to slow coronavirus spread	L.A. suspends all farmers markets to slow coronavirus spread	0
The UK just went one week without coal power for the first time in 137 years	the uk went without coal power for the first time in 137 years just a week ago	0
Britain just had a week without coal power for 137 years	Flour sold at Aldi recalled after 17 people in 8 states get sick	0
The UK just went one week without coal power for the first time in 137 years	New guidelines on opioid tapering tell doctors to go slow	0
Protective of religious beards, Israel to produce fitted face masks	Tissue engineering can play an important role during COVID-19 pandemic	0
Because of religious beards, Israel will produce fitted masks	Because of religious beards, Israel will produce fitted masks	0
Protective of religious beards, Israel to produce fitted face masks	French health ministry says COVID-19 cases in hospitals slips	0
Protective of religious beards, Israel to produce fitted face masks	U.S. coal miners discouraged by black lung meeting with McConnell	0
UK Prime Minister moved to intensive care unit with coronavirus symptoms	Woody Harrelson one of the stars sharing coronavirus conspiracy theories tied to 5G	0
British Prime Minister shown in hospital with coronavirus symptoms	Despite their safety, birth control pills are associated with several side effects	0
UK Prime Minister moved to intensive care unit with coronavirus symptoms	Boy, 5, dies of Ebola as outbreak crosses Congo border	0
UK Prime Minister moved to intensive care unit with coronavirus symptoms	UK Prime Minister moved to intensive care unit with coronavirus symptoms	0
Austrian lower house backs bill banning all uses of weedkiller glyphosate	Advances in artificial intelligence attempt to shed light on aging process	0
Austrian lower house decides on bill to ban all uses of weedkiller glyphosate	Growing up in a high altitude area may lower chronic disease risk	0
Austrian lower house backs bill banning all uses of weedkiller glyphosate	Multi-gene testing at point of diagnosis can save all women with breast cancer	0
Austrian lower house backs bill banning all uses of weedkiller glyphosate	Japan expands testing for coronavirus	0
Family behind Purdue Pharma pushed opioid marketing	Rotterdam concert hall to admit coronavirus patients instead of Eurovision fans	0
The family behind Purdue Pharma has an impact on opioid marketing	Even with a pandemic, many older Americans are carrying on as usual	0
Family behind Purdue Pharma pushed opioid marketing	purdue pharma family supported opioid marketing	0
Family behind Purdue Pharma pushed opioid marketing	Woody Harrelson one of the stars sharing coronavirus conspiracy theories tied to 5G	0
Flu broke records for deaths, illnesses in 2017-2018, new CDC numbers show	new cdc statistics show the 2017 flu season is breaking records for fatalities and illnesses	0
New data from the CDC shows that the 2017-2018 flu de death and illness records are higher than before	new data from the cdc shows that the 2017-2018 influenza de-death and illness records are higher than before	0
Flu broke records for deaths, illnesses in 2017-2018, new CDC numbers show	Blood cancer patients are more vulnerable to the effects of COVID-19	0
Flu broke records for deaths, illnesses in 2017-2018, new CDC numbers show	Flu broke records for deaths, illnesses in 2017-2018, new CDC numbers show	0
Woody Harrelson latest star sharing coronavirus conspiracy theories tied to 5G	Sick staff fueled outbreak in Seattle-area nursing homes	0
Woody Harrelson one of the stars sharing coronavirus conspiracy theories tied to 5G	New approach could illuminate a critical stage in the life cycle of P. vivax malaria parasite	0
Woody Harrelson latest star sharing coronavirus conspiracy theories tied to 5G	China eases restrictions on exports of some coronavirus equipment	0
Woody Harrelson latest star sharing coronavirus conspiracy theories tied to 5G	French coronavirus deaths remain under 100 for seventh day in a row	0
Hydroxychloroquine does not clear coronavirus, but can alleviate symptoms	Analyzing structure of the nipple to understand and fight breast cancer	0
Hydroxychloroquine does not clear coronavirus, but may be useful for some symptoms	Patients with food allergies may need mental health support	0
Hydroxychloroquine does not clear coronavirus, but can alleviate symptoms	hydroxychloroquine does not clear coronavirus but can relieve symptoms	0
Hydroxychloroquine does not clear coronavirus, but can alleviate symptoms	Thailand refuses entry to cruise ship with no coronavirus cases	0
The U.S. flies 338 Americans home from cruise ship, including 14 with coronavirus	Florida Keys reports 11th case of mosquito-borne dengue fever	0
The U.S. flies 338 Americans home from cruise ship, including a few with coronavirus	Coronavirus remains in the body for 5 weeks	0
The U.S. flies 338 Americans home from cruise ship, including 14 with coronavirus	North Carolina woman contracts coronavirus at home	0
The U.S. flies 338 Americans home from cruise ship, including 14 with coronavirus	New York City tattoo store says coronavirus becomes ink design	0
Russian trolls fueled anti-vaccination debate in the U.S. by spreading misinformation on Twitter	Flu broke records for deaths, illnesses in 2017-2018, new CDC numbers show	0
Russian trolls spread misinformation about anti-vaccination on Twitter	New approach could illuminate a critical stage in the life cycle of P. vivax malaria parasite	0
Russian trolls fueled anti-vaccination debate in the U.S. by spreading misinformation on Twitter	First-ever genomic analysis of puberty yields insights into critical areas of human health	0
Russian trolls fueled anti-vaccination debate in the U.S. by spreading misinformation on Twitter	Risk of anxiety disorder, associated problems increases drastically in users of high-potency cannabis	0
Japan animal ventilator maker looks to boost output for human coronavirus patients	japan's animal ventilator manufacturer plans to increase output for human coronavirus patients	0
Japanese animal ventilator manufacturer benefits from increased production of human coronavirus patients	U.S. Supreme Court takes no action in Indiana abortion cases	0
Japan animal ventilator maker looks to boost output for human coronavirus patients	Vaccine for deadly RSV is a possibility in the future	0
Japan animal ventilator maker looks to boost output for human coronavirus patients	Shanghai Fashion Week to go ahead online as virus disrupts events	0
Chemical pollution could wipe out half of all killer whale populations	Thailand says it expects coronavirus vaccine next year after tests in mice	0
Chemical contamination could wipe out some killer whale populations	Woody Harrelson latest star sharing coronavirus conspiracy theories tied to 5G	0
Chemical pollution could wipe out half of all killer whale populations	Russian Railways expects coronavirus outbreak to impact freight traffic to Europe	0
Chemical pollution could wipe out half of all killer whale populations	New swine flu in China could morph to cause human pandemic	0
Monkey-infecting virus shows promise as potential component of future HIV vaccine	Raccoon attacks a few people, no serious injuries	0
Monkey-infected virus may hold promise as potential component of future HIV vaccine	Rabid raccoon attacks 3 people in Washington, D.C. neighborhood	0
Monkey-infecting virus shows promise as potential component of future HIV vaccine	Protective of religious beards, Israel to produce fitted face masks	0
